authorName,authorProfileId,postedAtISO,numLikes,numComments,numShares,type,text,url
Reshma Saujani,reshma-saujani,2026-01-07T17:38:16.428Z,104,15,6,linkedinVideo,"Treating child care like a game of political chess is not something we should stand for.

The Trump administration is threatening to freeze child care funding—not based on facts, but on fear, misinformation, and a viral video.

This is manufactured hysteria turned into collective punishment.

Child care is infrastructure. Families are not pawns. Release the funds.

cc Moms First",https://www.linkedin.com/posts/reshma-saujani_treating-child-care-like-a-game-of-political-activity-7414722053498449920-wqcS?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAABXWSDsBRDKBdVxCmXW6KbToEUrvJQ3rCTs
Reshma Saujani,reshma-saujani,2025-10-15T15:48:50.787Z,107,10,7,image,"Child care isn’t a perk. It’s the linchpin of our economy.

When parents can’t access affordable care, opportunities vanish. Families are forced out of the city. Businesses lose talent. And New York City loses $23 billion a year in productivity and potential.

That’s why I teamed up with one of NYC’s preeminent business leaders, Kathryn Wylde, CEO of Partnership for New York City, to co-author an op-ed in the New York Daily News making one thing clear: fixing child care is a business imperative. We lay out practical, scalable solutions that actually work — expand pre-K, streamline the maze of regulations, make enrollment simple.When businesses get loud, government listens. That’s why we built our National Business Coalition for Child Care — to show that investing in affordable, accessible child care isn’t just the right thing to do, it’s a win-win for families, children, businesses, and our economy.

This is what #ChildCareFirstNYC is all about — bringing the full force of business to the table and making affordable, high-quality child care the defining issue of the 2025 mayoral race.

The first debate is tomorrow. It’s time for candidates to step up — and for business leaders to get loud.

Sign our petition here: https://lnkd.in/egsT6BJr",https://www.linkedin.com/posts/reshma-saujani_childcarefirstnyc-activity-7384253934493835266-GxeF?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADpvVoYBUx2AZFR---ZdAR9LHeZnQHPr4i4
Reshma Saujani,reshma-saujani,2026-01-02T18:26:34.010Z,97,19,7,image,"Come on, guys.

#childcare #daycare #usnews",https://www.linkedin.com/posts/reshma-saujani_childcare-daycare-usnews-activity-7412922267510411265-Lb_V?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAABXWSDsBRDKBdVxCmXW6KbToEUrvJQ3rCTs
Reshma Saujani,reshma-saujani,2025-10-27T15:59:45.503Z,111,5,3,linkedinVideo,"Moms, we’re fighting hard to ensure that mothers in America don’t just survive, but thrive. Who’s in? Join us at Moms First. 👊

And a special thank you to Visionary Women for supporting and recognizing our movement!!

#motherhood #paidleave #childcare #equalpay",https://www.linkedin.com/posts/reshma-saujani_motherhood-paidleave-childcare-activity-7388605334959034368-NF01?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADpvVoYBUx2AZFR---ZdAR9LHeZnQHPr4i4
Reshma Saujani,reshma-saujani,2025-12-09T20:49:51.919Z,107,6,6,linkedinVideo,"“It’s never been about whether we’re qualified enough, smart enough, prepared enough. …Instead, it’s always been about the political, the financial, the culture barriers that are designed to keep us out of these rooms in the first place. It’s leaders who look around and tell women the biggest problem facing you is not child care or paid leave or misogyny. The biggest problem is you. Which is all to say that imposter syndrome, it’s a distraction. It’s a strategy. It’s a way to keep our concentration on our own alleged inadequacies so we don’t turn it towards the sexism, the racism, the classism, the homophobia, the transphobia that is baked into the system in the first place.”

-From my speech to Smith College’s class of 2023 (and still painfully relevant)",https://www.linkedin.com/posts/reshma-saujani_its-never-been-about-whether-were-qualified-activity-7404261020979900416-muhi?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADQ_LHkB2V_Pv_5w1EehW46rK8xbW3kA2r8
Reshma Saujani,reshma-saujani,2026-01-27T22:29:29.666Z,104,4,3,article,No one's coming to save moms. But moms can save the country.,https://www.linkedin.com/posts/reshma-saujani_no-one-is-coming-to-save-moms-but-were-activity-7422043098882396160-VHew?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEIWbD0BJKrG7iRdUpFYZAC3-9q6QhxhwOY
Reshma Saujani,reshma-saujani,2026-02-11T16:44:45.228Z,90,16,5,linkedinVideo,"Pelvic floor physical therapist, Sara Reardon PT, DPT, WCS, walks us through the right way to pee 🙏

1️⃣ Only go if you have to go. Don’t go “just in case”
2️⃣ Sit down. Don’t hover.
3️⃣ Don’t power pee or push
4️⃣ Double void, if you need (to make sure you got everything)

Listen to this week's episode of My So-Called Midlife for the 411 on pelvic floor therapy with Dr. Sara Reardon, aka The Vagina Whisperer.

https://lnkd.in/gwt7_rtp",https://www.linkedin.com/posts/reshma-saujani_pelvic-floor-physical-therapist-sara-reardon-activity-7427392160045563904-CRjs?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEIWbD0BJKrG7iRdUpFYZAC3-9q6QhxhwOY
Reshma Saujani,reshma-saujani,2025-12-16T23:10:45.569Z,93,4,2,linkedinVideo,"We're trying to break a Guinness World Record AND change the story of American motherhood in the process.

Intrigued? Maybe even fired up?

Come join us!!

Find out everything you need to know about becoming an associate producer on our film here: https://lnkd.in/eeNuFmP5

cc Moms First",https://www.linkedin.com/posts/reshma-saujani_were-trying-to-break-a-guinness-world-record-activity-7406833193217101824-fVrO?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAE2a-BEBl09j2DeKHhRpFDkwRhKN70r29bw
Reshma Saujani,reshma-saujani,2026-01-20T23:28:06.781Z,87,5,7,image,"Getting some friends together to talk about that whole ""wine moms"" thing and other cons to silence us as moms!

...And we'd love for you to join us.

Register here: https://lnkd.in/eNwUkyeC",https://www.linkedin.com/posts/reshma-saujani_getting-some-friends-together-to-talk-about-activity-7419521135672995840-_Aee?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAB40j2AB3M_cnrZLTeoRKiTiCjqBS_y8xgQ
Reshma Saujani,reshma-saujani,2026-01-08T00:45:52.367Z,82,8,7,linkedinVideo,"For the past year, I’ve been obsessed with the topic of connection and disconnection, which I believe is the most important issue facing humanity. I’m so proud to share my new essay with Harvey Mudd College President, Harriet B. Nembhard, published in TIME this week.

See the link in comments. As always, let me know what you think!",https://www.linkedin.com/posts/reshma-saujani_for-the-past-year-ive-been-obsessed-with-activity-7414829662306004992-W9oG?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAABXWSDsBRDKBdVxCmXW6KbToEUrvJQ3rCTs
Reshma Saujani,reshma-saujani,2025-12-12T17:47:35.640Z,82,5,2,image,"Scott Galloway is spot on. 🎯 

Progress is not zero sum. The ascent of women ≠ the descent of men 👏

I would just add, and I think Prof G would agree, that the blaming of women, of immigrants, of trans kids, of drag queens even, it’s all a strategy. Disconnection is a deliberate strategy. Because when we’re connected, we’re more powerful and we can actually work together to solve the problems that are holding each of us back.

I have said it before and I’m going to keep shouting it: solving the crisis of disconnection is one of the most important challenges of our time. Only then can we build a better world for all of us.

📝: Scott Galloway interview by Esquire magazine",https://www.linkedin.com/posts/reshma-saujani_scott-gallowayis-spot-on-progress-activity-7405302314498011136-uMnO?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADQ_LHkB2V_Pv_5w1EehW46rK8xbW3kA2r8
Reshma Saujani,reshma-saujani,2025-11-17T22:18:45.845Z,82,5,6,linkedinVideo,"My friend Gary Barker, PhD is an expert in the study of boys and men. These are 3 of the stats that keep him up at night.

If you missed it, Gary joined me on My So-Called Midlife last week to dive into one of my favorite issues: the crisis of disconnection, and how it’s hurting men and women alike. Listen on all your favorite podcast apps!

(Source: Equimundo: Center for Masculinities and Social Justice's State of American Men report)",https://www.linkedin.com/posts/reshma-saujani_my-friend-gary-barker-phd-is-an-expert-in-activity-7396310860044066817-vYxO?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAE8g_d4BGgZxQ4CpVaBEYFZUA5xzoL9hj_I
Reshma Saujani,reshma-saujani,2026-01-14T19:42:33.206Z,79,6,17,text,Moms First is hiring a full-time Social Media Associate Producer in NYC! ⬇️,https://www.linkedin.com/posts/reshma-saujani_were-hiring-social-media-associate-producer-activity-7417290044551475200-vyPC?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAB7gKtAB2g4oHA8yJY0VljOb7bPdVFl3jU4
Reshma Saujani,reshma-saujani,2026-01-05T19:41:48.553Z,80,4,4,text,Thank you Gemma Allen for the spotlight in Forbes! The TL;DR is that we are fired up and ready to get to work this year on behalf of women and moms everywhere 👊,https://www.linkedin.com/posts/reshma-saujani_2025-was-a-wakeup-call-for-working-moms-activity-7414028366472744960-dJAa?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAABXWSDsBRDKBdVxCmXW6KbToEUrvJQ3rCTs
Reshma Saujani,reshma-saujani,2026-02-04T23:28:25.195Z,73,8,2,linkedinVideo,"The idea of the “good mother” is a surprisingly recent invention, explains journalist and cultural critic, Ej Dickson.

So excited to have Ej on My So-Called Midlife this week to dive into her PHENOMENAL new book, One Bad Mother: In Praise of Psycho Housewives, Stage Parents, Momfluencers, and Other Women We Love to Hate (out Feb. 10).

Listen to the full episode here: https://lnkd.in/eA2k4Jpr",https://www.linkedin.com/posts/reshma-saujani_the-idea-of-the-good-mother-is-a-surprisingly-activity-7424957030890786817-dGYO?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEIWbD0BJKrG7iRdUpFYZAC3-9q6QhxhwOY
Reshma Saujani,reshma-saujani,2025-10-20T15:26:20.104Z,73,7,3,image,"Women in midlife FTW!!! I’m SO proud. My So-Called Midlife is a Signal Awards winner! We got gold in the Self-Improvement & Self-Help category.

Thank you to every single one of our listeners. Thank you to every single guest we’ve had on the show. And to Lemonada Media  for an amazing first season!

We’re just getting started. Make sure you're subscribed for season 2 coming October 29th...

P.S. What's been your favorite episode so far? 🤔",https://www.linkedin.com/posts/reshma-saujani_women-in-midlife-ftw-im-so-proud-my-activity-7386060208646627328-4RMT?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADpvVoYBUx2AZFR---ZdAR9LHeZnQHPr4i4
Reshma Saujani,reshma-saujani,2025-10-31T16:48:40.417Z,56,22,1,image,"In honor of #Halloween (my favorite holiday!), here’s a quick movie #history lesson for all the moms out there 🎃

In the 1970s, horror films had a heyday exacerbating society’s newfound uneasiness about moms entering the workforce and outsourcing their care, and the babysitters who stepped in to fill the gap.

On my Substack this week, I took a look at the movies that showed all hell breaking loose the minute mom needed a break, and how moms are faring in horror movies today.

Let me know if you want me to send you the link! 😉",https://www.linkedin.com/posts/reshma-saujani_halloween-history-activity-7390067196342845441-q_ok?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAB40j2AB3M_cnrZLTeoRKiTiCjqBS_y8xgQ
Reshma Saujani,reshma-saujani,2025-11-05T14:17:57.506Z,68,7,1,linkedinVideo,"Did you know that Central Park didn't have a single monument to a real-life woman until 2020?

Most monuments celebrate a certain kind of power. Today's My So-Called Midlife guest, artist and sculptor Molly Gochman, builds monuments to something else entirely: the invisible labor, and invisible women, holding the world together. Her larger-than-life tribute to caregiving, 'Monuments to Motherhood,' is on view in Prospect Park through May 2026.

Listen to my full conversation with Molly on My So-Called Midlife this week!",https://www.linkedin.com/posts/reshma-saujani_did-you-know-that-central-park-didnt-have-activity-7391841206953213952-pWEa?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAB40j2AB3M_cnrZLTeoRKiTiCjqBS_y8xgQ
Reshma Saujani,reshma-saujani,2026-01-13T15:19:14.560Z,65,5,0,text,"I’m deeply grateful for Tarika Barrett, Ph.D. 

Throughout her tenure as Girls Who Code CEO, she navigated a rapidly evolving tech landscape with vision and determination. From launching our Pathways program to creating an innovative AI curriculum that has served over 70,000 students, Tarika strengthened the sisterhood that defines this organization. She is an incredible role model and her work with GWC will have an enduring impact on generations of girls.",https://www.linkedin.com/posts/reshma-saujani_turning-the-page-to-a-new-year-invites-both-activity-7416861392361877504-RFXN?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAB7gKtAB2g4oHA8yJY0VljOb7bPdVFl3jU4
Reshma Saujani,reshma-saujani,2025-12-01T14:05:53.098Z,66,4,0,article,"I’m pressing pause on this Moms & Work LinkedIn newsletter, but not on the work. If you care about building a country that supports moms, here’s where you can stay connected and take action with me:",https://www.linkedin.com/posts/reshma-saujani_im-pressing-pause-on-this-moms-work-linkedin-activity-7401260253071450112-78Yu?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFoXFi4BOC_D0RsY3wMeWnzL1IKWa8miWCk
Reshma Saujani,reshma-saujani,2025-12-11T17:27:17.279Z,64,5,5,linkedinVideo,"“Where is society going when everybody becomes an expert on themselves?”

Esther Perel explains why she believes it's time to re-create our village, or something that is more apart and together at the same time.

Excited to have world-renowned psychotherapist, Esther Perel, on My So-Called Midlife this week!

Can't get enough? Listen to Esther's podcast, 'Where Should We Begin?' and subscribe to her new publication, Entre Nous, on Substack.",https://www.linkedin.com/posts/reshma-saujani_where-is-society-going-when-everybody-becomes-activity-7404934816455995393-xJJK?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADQ_LHkB2V_Pv_5w1EehW46rK8xbW3kA2r8
Reshma Saujani,reshma-saujani,2026-02-18T20:45:55.084Z,59,7,1,linkedinVideo,"I asked Rha Goddess what’s one question every woman in midlife should ask herself.

Her answer kind of blew my mind.

This week’s episode of My So-Called Midlife is all about intentional ambition. Listen to it wherever your favorite podcasts are found!

https://lnkd.in/gjqRQMqT",https://www.linkedin.com/posts/reshma-saujani_i-askedrha-goddesswhats-one-question-every-activity-7429989566079504385-CZWj?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEIWbD0BJKrG7iRdUpFYZAC3-9q6QhxhwOY
Reshma Saujani,reshma-saujani,2026-01-26T21:32:29.945Z,62,4,2,image,"TODAY @ 7PM ET / 6pm CT / 4pm PT

For anyone who can’t make it, there will be a recording available to watch after.

We’ll be talking about the pushback when moms speak out AND what the hell we can do as women and moms to support the people of Minnesota.

All are welcome.

Join us here ➡️  https://lnkd.in/e9QCJZax

In the meantime, head to StandWithMinnesota.com for resources to support our friends in MN!",https://www.linkedin.com/posts/reshma-saujani_today-7pm-et-6pm-ct-4pm-pt-for-anyone-activity-7421666367667433472-RTvy?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAB40j2AB3M_cnrZLTeoRKiTiCjqBS_y8xgQ
Reshma Saujani,reshma-saujani,2026-01-27T16:37:01.843Z,61,4,3,article,"Nearly 9,000 of you signed up to join “Motherhood Live” to talk about what the hell is going on, and what we can do about it. The energy on the call was next level.

No one is coming to save us. But moms can save this country.

If you missed it or if you just want to watch it again, the full recording is now up on the Moms First YouTube.

For resources to support our friends in MN, head here ➡️ StandWithMinnesota.com

https://lnkd.in/efbSxivX",https://www.linkedin.com/posts/reshma-saujani_motherhood-live-the-wine-mom-label-other-activity-7421954398483918850-8M3z?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEIWbD0BJKrG7iRdUpFYZAC3-9q6QhxhwOY
Reshma Saujani,reshma-saujani,2025-12-05T17:49:21.889Z,53,6,0,linkedinVideo,"So excited to have Tembi Locke on My So-Called Midlife this week!

Tembi has lived many lives, but midlife has pushed her to introduce herself in a whole new way. We talked about grief as a turning point, pulling yourself forward, and the idea of renesting (Tembi’s practice of rebuilding an inner home after life has blown the old one apart).

Let me know what you think of the episode! Can't get enough of Tembi? Her new memoir, Someday, Now, is out now.",https://www.linkedin.com/posts/reshma-saujani_so-excited-to-have-tembi-locke-on-my-so-called-activity-7402766045079576576-BP7s?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFoXFi4BOC_D0RsY3wMeWnzL1IKWa8miWCk
Reshma Saujani,reshma-saujani,2025-12-13T17:19:03.337Z,58,0,2,linkedinVideo,"Esther Perel explains why so many divorces happen in midlife, or in the third year of marriage.

This week’s episode of My So-Called Midlife is with world-renowned psychotherapist, Esther Perel!

As always, let me know what you think. 🤔 

Can’t get enough? Listen to Esther’s podcast, Where Should We Begin?, and subscribe to her new publication, Entre Nous, on Substack.",https://www.linkedin.com/posts/reshma-saujani_esther-perelexplains-why-so-many-divorces-activity-7405657520444297217-X_0H?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADQ_LHkB2V_Pv_5w1EehW46rK8xbW3kA2r8
Reshma Saujani,reshma-saujani,2025-12-31T18:37:59.971Z,53,3,1,article,Proud of my friend Mitul Desai ❤️,https://www.linkedin.com/posts/reshma-saujani_his-brothers-mental-illness-isolated-his-activity-7412200368908058624-9hJV?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAABXWSDsBRDKBdVxCmXW6KbToEUrvJQ3rCTs
Reshma Saujani,reshma-saujani,2026-01-05T23:39:52.161Z,40,14,2,linkedinVideo,"Did you know the first Monday of the year is National Divorce Day?

I've got divorce therapist & expert, Oona Metz, LICSW, CGP, back on My So-Called Midlife this week to answer all my questions about divorce, including the surprising link between mortgage rates and marriage.

The full episode drops Wednesday.

Oona’s new book, ‘Unhitched: The Essential Divorce Guide for Women’ (out Jan. 13) is available for pre-order now. 😉

#divorce #marriage #relationships #mortgagerates #finance",https://www.linkedin.com/posts/reshma-saujani_divorce-marriage-relationships-activity-7414088276266868736-YHgE?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAABXWSDsBRDKBdVxCmXW6KbToEUrvJQ3rCTs
Reshma Saujani,reshma-saujani,2026-01-01T16:23:43.483Z,49,2,0,linkedinVideo,"Here’s to us living more intentionally in 2026. 👏🏼👏🏼👏🏼

Bozoma Saint John has the best mantra: don’t just seize the day. Pluck it!

Why plan for the next 5 or 10 years when you can intentionally “pluck” what you need from today?

📺: My So-Called Midlife, ‘How to Stop Giving a F**k with Bozoma Saint John’",https://www.linkedin.com/posts/reshma-saujani_heres-to-us-living-more-intentionally-in-activity-7412528965413785600-2-vl?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAABXWSDsBRDKBdVxCmXW6KbToEUrvJQ3rCTs
Reshma Saujani,reshma-saujani,2025-12-23T18:50:04.117Z,44,7,1,linkedinVideo,"If we remember one thing from the year, I hope it’s this.

We are being intentionally divided.",https://www.linkedin.com/posts/reshma-saujani_if-we-remember-one-thing-from-the-year-i-activity-7409304303271755776-NAS3?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAE2a-BEBl09j2DeKHhRpFDkwRhKN70r29bw
Reshma Saujani,reshma-saujani,2025-12-11T19:27:07.936Z,44,6,0,image,"Thank you to Jennifer Gerson for including me in The 19th's Menopause newsletter this week!

-----

""Saujani said that one of the motivations behind launching her podcast was that 'we literally need to have a new script for women in midlife' — including, but not limited to, showing a diverse set of faces and experiences who can show exactly what potential midlife can hold. 

'Zarna Garg became a comedian after 16 years of staying home. Ketanji Brown Jackson made her dream since she was a child come true. Yvette Nicole Brown has a love of her life at 53. You’re seeing women who are actually entering the best stage of their life and they’re rewriting those norms. The thing is, we don’t always hear about them as the norm, we hear about them as the exception,' she said. 

As a woman of color with a platform, Saujani said that she understands the privilege she has to shift the narrative. She hopes more women — and more different kinds of women — start to talk about midlife and quite literally put a face to. 

'You don’t have to have it all happen in the first half of your life. I’m excited about this being the best time of my life, the period of my life where I accomplish the most, because I don’t feel anywhere close to being done.'”

#menopause #midlife",https://www.linkedin.com/posts/reshma-saujani_menopause-midlife-activity-7404964976257499138-VI8h?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADQ_LHkB2V_Pv_5w1EehW46rK8xbW3kA2r8
Reshma Saujani,reshma-saujani,2026-02-07T14:51:59.675Z,41,4,0,linkedinVideo,"Let go of all that guilt, moms.

Ej Dickson joined me on My So-Called Midlife this week for an episode all about mom guilt and ""bad moms.""

Her amazing new book, One Bad Mother: In Praise of Psycho Housewives, Stage Parents, Momfluencers, and Other Women We Love to Hate, is out February 10th!

Listen to the full episode here: https://lnkd.in/eHGFjMEV",https://www.linkedin.com/posts/reshma-saujani_let-go-of-all-that-guilt-moms-ej-dickson-activity-7425914231796985856-95f-?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEIWbD0BJKrG7iRdUpFYZAC3-9q6QhxhwOY
Reshma Saujani,reshma-saujani,2025-12-18T00:55:52.320Z,40,2,0,linkedinVideo,"CNN's Abby Phillip breaks down the problem with putting moms into political boxes. 

Amen, Abby!!

Listen to this week's episode of My So-Called Midlife for our full chat on the politics of kindness. 😉",https://www.linkedin.com/posts/reshma-saujani_cnns-abby-phillipbreaks-down-the-problem-activity-7407222033513684993-59dk?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAE2a-BEBl09j2DeKHhRpFDkwRhKN70r29bw
Reshma Saujani,reshma-saujani,2026-01-12T18:47:28.840Z,38,1,0,text,Thank you Dee Poku Spalding and The WIE Suite for championing our work from the beginning. ❤️,https://www.linkedin.com/posts/reshma-saujani_theres-a-reason-im-drawn-to-women-who-sit-activity-7416551409304768512-gjYz?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAB7gKtAB2g4oHA8yJY0VljOb7bPdVFl3jU4
Reshma Saujani,reshma-saujani,2025-11-19T14:14:44.579Z,36,3,1,linkedinVideo,"What the heck is chatfishing? And why is it a problem? Dating expert Damona Hoffman joined me on My So-Called Midlife this week to break down the rules of finding modern love in midlife. She also gave me some of her best practical tips, including taking a new match offline as early as possible.

Listen to the episode on all your favorite podcast apps and then pick up a copy of Damona's book, F the Fairy Tale!",https://www.linkedin.com/posts/reshma-saujani_what-the-heck-is-chatfishing-and-why-is-activity-7396913827876872192-qWz7?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAE8g_d4BGgZxQ4CpVaBEYFZUA5xzoL9hj_I
Reshma Saujani,reshma-saujani,2025-12-08T17:16:20.259Z,34,2,1,linkedinVideo,"While roughly 45% of large employers covered IVF in 2023, childcare benefits are still an anomaly in corporate America.

What if I told you America’s workers need fertility benefits AND child care benefits?

And listen, fertility benefits matter. I should know. I struggled with infertility for years. But the benefits can’t just stop there. They should cover the ENTIRE course of motherhood and parenthood.

This is something my organization, Moms First, is working to change. Join us!
.
.
.

Video: AdviceWithErin, August 21, 2024, No One Knows What They’re Doing",https://www.linkedin.com/posts/reshma-saujani_while-roughly-45-of-large-employers-covered-activity-7403844897117618178-7ojP?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADQ_LHkB2V_Pv_5w1EehW46rK8xbW3kA2r8
Reshma Saujani,reshma-saujani,2026-01-07T21:40:45.007Z,34,1,1,text,Proud to co-author this today in TIME with President Harriet B. Nembhard!,https://www.linkedin.com/posts/reshma-saujani_i-met-reshma-saujani-when-she-delivered-the-activity-7414783074661675008-Xh_D?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAABXWSDsBRDKBdVxCmXW6KbToEUrvJQ3rCTs
